timeframe,time,open,high,low,close,volume
1D,2010-03-23T00:00:00,10793.049805,10817.780273,10766.650391,10774.150391,112500000.0
1D,2010-03-24T00:00:00,10829.360352,10880.620117,10769.179688,10815.030273,125500000.0
1D,2010-03-25T00:00:00,10857.80957,10872.450195,10808.709961,10828.849609,123600000.0
1D,2010-03-26T00:00:00,10895.290039,11001.589844,10889.330078,10996.370117,142200000.0
1D,2010-03-29T00:00:00,10909.980469,10990.75,10901.200195,10986.469727,144700000.0
1D,2010-03-30T00:00:00,11022.200195,11108.820312,11003.349609,11097.139648,153500000.0
1D,2010-03-31T00:00:00,11138.719727,11147.620117,11085.549805,11089.94043,141700000.0
1D,2010-04-01T00:00:00,11178.919922,11272.730469,11118.179688,11244.400391,166500000.0
1D,2010-04-02T00:00:00,11274.179688,11313.980469,11235.980469,11286.089844,150100000.0
1D,2010-04-05T00:00:00,11380.629883,11408.169922,11306.620117,11339.299805,117900000.0
1D,2010-04-06T00:00:00,11350.700195,11358.450195,11217.25,11282.320312,138000000.0
1D,2010-04-07T00:00:00,11296.30957,11350.570312,11260.419922,11292.830078,167400000.0
1D,2010-04-08T00:00:00,11179.669922,11232.360352,11159.450195,11168.200195,130200000.0
1D,2010-04-09T00:00:00,11174.620117,11204.870117,11148.799805,11204.339844,148400000.0
1D,2010-04-12T00:00:00,11300.790039,11351.549805,11248.570312,11251.900391,132500000.0
1D,2010-04-13T00:00:00,11202.919922,11212.650391,11088.480469,11161.230469,144600000.0
1D,2010-04-14T00:00:00,11213.459961,11270.200195,11161.009766,11204.900391,139400000.0
1D,2010-04-15T00:00:00,11310.070312,11316.660156,11255.799805,11273.790039,156800000.0
1D,2010-04-16T00:00:00,11230.530273,11230.530273,11084.719727,11102.179688,136800000.0
1D,2010-04-19T00:00:00,10929.639648,10953.900391,10878.990234,10908.769531,133100000.0
1D,2010-04-20T00:00:00,10960.110352,10999.570312,10890.820312,10900.679688,129600000.0
1D,2010-04-21T00:00:00,11031.790039,11093.299805,11023.879883,11090.049805,153000000.0
1D,2010-04-22T00:00:00,10988.009766,10989.620117,10866.230469,10949.089844,144100000.0
1D,2010-04-23T00:00:00,10930.900391,10967.120117,10865.919922,10914.459961,136800000.0
1D,2010-04-26T00:00:00,11039.589844,11165.790039,11035.660156,11165.790039,134900000.0
1D,2010-04-27T00:00:00,11109.259766,11213.450195,11108.719727,11212.660156,143000000.0
1D,2010-04-28T00:00:00,11005.509766,11008.879883,10882.400391,10924.790039,179300000.0
1D,2010-04-30T00:00:00,11062.120117,11092.519531,11035.269531,11057.400391,156700000.0
1D,2010-05-06T00:00:00,10847.900391,10847.900391,10682.610352,10695.69043,183800000.0
1D,2010-05-07T00:00:00,10472.700195,10472.769531,10257.320312,10364.589844,227700000.0
1D,2010-05-10T00:00:00,10399.049805,10540.519531,10362.339844,10530.700195,181000000.0
1D,2010-05-11T00:00:00,10643.240234,10643.280273,10392.469727,10411.099609,196900000.0
1D,2010-05-12T00:00:00,10465.030273,10501.719727,10345.19043,10394.030273,189300000.0
1D,2010-05-13T00:00:00,10542.769531,10638.230469,10535.94043,10620.549805,159600000.0
1D,2010-05-14T00:00:00,10453.400391,10551.69043,10390.769531,10462.509766,189100000.0
1D,2010-05-17T00:00:00,10329.370117,10331.870117,10158.299805,10235.759766,182400000.0
1D,2010-05-18T00:00:00,10313.139648,10336.530273,10197.740234,10242.639648,160800000.0
1D,2010-05-19T00:00:00,10087.330078,10186.839844,10041.929688,10186.839844,175000000.0
1D,2010-05-20T00:00:00,10121.849609,10161.700195,9999.589844,10030.30957,149700000.0
1D,2010-05-21T00:00:00,9823.839844,9829.360352,9696.629883,9784.540039,195000000.0
1D,2010-05-24T00:00:00,9754.990234,9793.459961,9693.070312,9758.400391,164800000.0
1D,2010-05-25T00:00:00,9632.139648,9642.599609,9432.089844,9459.889648,165300000.0
1D,2010-05-26T00:00:00,9567.349609,9622.400391,9477.450195,9522.660156,188100000.0
1D,2010-05-27T00:00:00,9419.299805,9642.160156,9395.290039,9639.719727,175100000.0
1D,2010-05-28T00:00:00,9806.05957,9824.849609,9699.139648,9762.980469,164300000.0
1D,2010-05-31T00:00:00,9735.469727,9831.730469,9728.419922,9768.700195,121400000.0
1D,2010-06-01T00:00:00,9747.259766,9747.259766,9658.44043,9711.830078,110400000.0
1D,2010-06-02T00:00:00,9604.450195,9763.410156,9560.160156,9603.240234,158400000.0
1D,2010-06-03T00:00:00,9758.820312,9920.179688,9758.820312,9914.19043,142600000.0
1D,2010-06-04T00:00:00,9909.240234,9962.419922,9868.089844,9901.19043,120300000.0
1D,2010-06-07T00:00:00,9705.360352,9714.419922,9502.620117,9520.799805,148400000.0
1D,2010-06-08T00:00:00,9448.790039,9587.650391,9434.80957,9537.94043,129600000.0
1D,2010-06-09T00:00:00,9475.570312,9487.910156,9378.230469,9439.129883,141600000.0
1D,2010-06-10T00:00:00,9476.780273,9544.040039,9437.469727,9542.650391,116500000.0
1D,2010-06-11T00:00:00,9701.320312,9764.730469,9673.599609,9705.25,222400000.0
1D,2010-06-14T00:00:00,9824.929688,9882.049805,9819.950195,9879.849609,97300000.0
1D,2010-06-15T00:00:00,9845.650391,9911.730469,9826.44043,9887.889648,101700000.0
1D,2010-06-16T00:00:00,10043.099609,10109.860352,10033.240234,10067.150391,120300000.0
1D,2010-06-17T00:00:00,10009.25,10053.450195,9989.209961,9999.400391,97600000.0
1D,2010-06-18T00:00:00,10027.980469,10029.110352,9965.160156,9995.019531,98500000.0
1D,2010-06-21T00:00:00,10109.269531,10251.900391,10109.269531,10238.009766,123000000.0
