timeframe,time,open,high,low,close,volume
1W,2013-04-07T00:00:00,27.959999,27.975,26.700001,27.201,343.0
1W,2013-04-14T00:00:00,27.235001,27.934999,26.084999,26.322001,259.0
1W,2013-04-21T00:00:00,24.5,24.639999,22.6,22.955,202.0
1W,2013-04-28T00:00:00,23.1,24.200001,22.790001,23.757999,85976.0
1W,2013-05-05T00:00:00,23.969999,24.549999,23.23,23.975,24715.0
1W,2013-05-12T00:00:00,24.094999,24.375,23.139999,23.632,1744.0
1W,2013-05-19T00:00:00,23.709999,23.719999,22.075001,22.339001,649.0
1W,2013-05-26T00:00:00,22.280001,22.799999,21.01,22.482,270.0
1W,2013-06-02T00:00:00,22.594999,22.93,22.139999,22.228001,759.0
1W,2013-06-09T00:00:00,22.334999,22.870001,21.58,21.737,285.0
1W,2013-06-16T00:00:00,21.629999,22.07,21.52,21.952999,208.0
1W,2013-06-23T00:00:00,21.870001,21.915001,19.59,19.958,59.0
1W,2013-06-30T00:00:00,20.055,20.055,18.184999,19.451,113041.0
1W,2013-07-07T00:00:00,19.485001,20.059999,18.684999,18.726,1585.0
1W,2013-07-14T00:00:00,18.92,20.139999,18.764999,19.778999,995.0
1W,2013-07-21T00:00:00,20.1,20.1,19.24,19.448,796.0
1W,2013-07-28T00:00:00,19.525,20.52,19.525,19.764999,481.0
1W,2013-08-04T00:00:00,19.895,19.903,19.395,19.903,232.0
1W,2013-08-11T00:00:00,19.780001,20.399,19.459999,20.399,267.0
1W,2013-08-18T00:00:00,21.195,23.316999,21.195,23.316999,117.0
1W,2013-08-25T00:00:00,23.160999,23.754999,22.860001,23.733,37.0
1W,2013-09-01T00:00:00,24.15,24.985001,23.385,23.462999,105666.0
1W,2013-09-08T00:00:00,23.200001,24.459999,22.995001,23.841999,2867.0
1W,2013-09-15T00:00:00,24.0,24.0,21.465,21.67,928.0
1W,2013-09-22T00:00:00,22.235001,23.275,21.209999,21.875999,609.0
1W,2013-09-29T00:00:00,21.825001,21.875,21.355,21.783001,473.0
1W,2013-10-06T00:00:00,21.700001,21.85,20.795,21.705,357.0
1W,2013-10-13T00:00:00,21.709999,22.396999,21.195,21.215,89.0
1W,2013-10-20T00:00:00,21.5,21.903,20.674999,21.868999,37.0
1W,2013-10-27T00:00:00,22.219999,22.815001,22.184999,22.603001,52.0
1W,2013-11-03T00:00:00,22.535,23.0,21.795,21.804001,117.0
1W,2013-11-10T00:00:00,21.639999,21.785,21.306999,21.306999,83.0
1W,2013-11-17T00:00:00,21.271999,21.271999,20.431999,20.716999,25.0
1W,2013-11-24T00:00:00,20.4,20.4,19.856001,19.856001,20.0
1W,2013-12-01T00:00:00,19.879999,20.08,19.584999,19.981001,81954.0
1W,2013-12-08T00:00:00,19.91,19.91,18.98,19.465,3608.0
1W,2013-12-15T00:00:00,19.465,20.4,19.402,19.559,690.0
1W,2013-12-22T00:00:00,19.5,20.200001,19.1,19.417999,259.0
1W,2013-12-29T00:00:00,19.43,20.013,19.35,20.013,257.0
1W,2014-01-05T00:00:00,19.834999,20.32,18.934999,20.181999,302.0
1W,2014-01-12T00:00:00,20.24,20.25,19.370001,20.201,91.0
1W,2014-01-19T00:00:00,20.299999,20.530001,20.01,20.267,604.0
1W,2014-01-26T00:00:00,20.299999,20.309999,19.743,19.743,214.0
1W,2014-02-02T00:00:00,19.799999,19.799999,19.059999,19.105,270.0
1W,2014-02-09T00:00:00,19.129999,20.045,19.09,19.92,439.0
1W,2014-02-16T00:00:00,20.099001,21.424999,20.099001,21.410999,18.0
1W,2014-02-23T00:00:00,21.825001,21.895,21.677999,21.777,141.0
1W,2014-03-02T00:00:00,22.047001,22.047001,20.985001,21.204,91171.0
1W,2014-03-09T00:00:00,21.35,21.68,20.76,20.896999,1942.0
1W,2014-03-16T00:00:00,20.799999,21.709999,20.6,21.384001,435.0
1W,2014-03-23T00:00:00,21.370001,21.389999,20.25,20.285999,301.0
1W,2014-03-30T00:00:00,20.16,20.16,19.629999,19.771999,509.0
1W,2014-04-06T00:00:00,19.733999,20.031,19.669001,19.927,231.0
1W,2014-04-13T00:00:00,19.945,20.215,19.74,19.933001,87.0
1W,2014-04-20T00:00:00,19.999001,19.999001,19.475,19.586,23.0
1W,2014-04-27T00:00:00,19.341,19.76,19.1,19.684999,206.0
1W,2014-05-04T00:00:00,19.582001,19.6,18.75,19.492001,63288.0
1W,2014-05-11T00:00:00,19.475,19.719999,19.02,19.077,728.0
1W,2014-05-18T00:00:00,19.1,19.915001,19.1,19.292,749.0
1W,2014-05-25T00:00:00,19.555,19.745001,19.27,19.388,336.0
1W,2014-06-01T00:00:00,19.35,19.35,18.605,18.653,362.0
1W,2014-06-08T00:00:00,18.75,19.055,18.674999,18.962999,83.0
1W,2014-06-15T00:00:00,19.045,19.636999,19.045,19.636999,5.0
1W,2014-06-22T00:00:00,19.754999,20.950001,19.67,20.941999,25.0
1W,2014-06-29T00:00:00,20.909,21.205,20.9,21.077,73683.0
1W,2014-07-06T00:00:00,20.959999,21.254,20.764999,21.089001,3508.0
1W,2014-07-13T00:00:00,21.09,21.525,20.82,21.410999,555.0
1W,2014-07-20T00:00:00,21.205,21.205,20.674999,20.837999,267.0
1W,2014-07-27T00:00:00,21.0,21.07,20.375999,20.587999,301.0
1W,2014-08-03T00:00:00,20.635,20.695,20.295,20.332001,432.0
1W,2014-08-10T00:00:00,20.35,20.360001,19.794001,19.902,39.0
1W,2014-08-17T00:00:00,20.059999,20.059999,19.49,19.49,22.0
1W,2014-08-24T00:00:00,19.555,19.6,19.285,19.361,19.0
1W,2014-08-31T00:00:00,19.360001,19.875,19.337999,19.398001,63548.0
1W,2014-09-07T00:00:00,19.405001,19.469999,18.985001,19.082001,708.0
1W,2014-09-14T00:00:00,19.205,19.235001,18.465,18.546,553.0
1W,2014-09-21T00:00:00,18.615,18.690001,17.781,17.781,630.0
1W,2014-09-28T00:00:00,17.700001,17.735001,17.355,17.476999,501.0
1W,2014-10-05T00:00:00,17.504999,17.530001,16.780001,16.780001,485.0
1W,2014-10-12T00:00:00,17.030001,17.6,17.014999,17.252001,286.0
1W,2014-10-19T00:00:00,17.41,17.700001,17.01,17.282,66.0
1W,2014-10-26T00:00:00,17.459999,17.504,17.114,17.136,45.0
1W,2014-11-02T00:00:00,17.115,17.219,15.86,16.077,931.0
1W,2014-11-09T00:00:00,16.035,16.174999,15.045,15.699,129.0
1W,2014-11-16T00:00:00,15.657,16.309999,15.595,16.309999,116.0
