timeframe,time,open,high,low,close,volume
1D,2010-05-04T00:00:00,1197.5,1197.5,1168.119995,1173.599976,6594720000.0
1D,2010-05-05T00:00:00,1169.23999,1175.949951,1158.150024,1165.869995,6795940000.0
1D,2010-05-06T00:00:00,1164.380005,1167.579956,1065.790039,1128.150024,10617810000.0
1D,2010-05-07T00:00:00,1127.040039,1135.130005,1094.150024,1110.880005,9472910000.0
1D,2010-05-10T00:00:00,1122.27002,1163.849976,1122.27002,1159.72998,6893700000.0
1D,2010-05-11T00:00:00,1156.390015,1170.47998,1147.709961,1155.790039,5842550000.0
1D,2010-05-12T00:00:00,1155.430054,1172.869995,1155.430054,1171.670044,5225460000.0
1D,2010-05-13T00:00:00,1170.040039,1173.569946,1156.140015,1157.439941,4870640000.0
1D,2010-05-14T00:00:00,1157.189941,1157.189941,1126.140015,1135.680054,6126400000.0
1D,2010-05-17T00:00:00,1136.52002,1141.880005,1114.959961,1136.939941,5922920000.0
1D,2010-05-18T00:00:00,1138.780029,1148.660034,1117.199951,1120.800049,6170840000.0
1D,2010-05-19T00:00:00,1119.569946,1124.27002,1100.660034,1115.050049,6765800000.0
1D,2010-05-20T00:00:00,1107.339966,1107.339966,1071.579956,1071.589966,8328570000.0
1D,2010-05-21T00:00:00,1067.26001,1090.160034,1055.900024,1087.689941,5452130000.0
1D,2010-05-24T00:00:00,1084.780029,1089.949951,1072.699951,1073.650024,5224040000.0
1D,2010-05-25T00:00:00,1067.420044,1074.75,1040.780029,1074.030029,7329580000.0
1D,2010-05-26T00:00:00,1075.51001,1090.75,1065.589966,1067.949951,4521050000.0
1D,2010-05-27T00:00:00,1074.27002,1103.52002,1074.27002,1103.060059,5698460000.0
1D,2010-05-28T00:00:00,1102.589966,1102.589966,1084.780029,1089.410034,4871210000.0
1D,2010-06-01T00:00:00,1087.300049,1094.77002,1069.890015,1070.709961,5271480000.0
1D,2010-06-02T00:00:00,1073.01001,1098.560059,1072.030029,1098.380005,5026360000.0
1D,2010-06-03T00:00:00,1098.819946,1105.670044,1091.810059,1102.829956,4995970000.0
1D,2010-06-04T00:00:00,1098.430054,1098.430054,1060.5,1064.880005,6180580000.0
1D,2010-06-07T00:00:00,1065.839966,1071.359985,1049.859985,1050.469971,5467560000.0
1D,2010-06-08T00:00:00,1050.810059,1063.150024,1042.170044,1062.0,6192750000.0
1D,2010-06-09T00:00:00,1062.75,1077.73999,1052.25,1055.689941,5983200000.0
1D,2010-06-10T00:00:00,1058.77002,1087.849976,1058.77002,1086.839966,5144780000.0
1D,2010-06-11T00:00:00,1082.650024,1092.25,1077.119995,1091.599976,4059280000.0
1D,2010-06-14T00:00:00,1095.0,1105.910034,1089.030029,1089.630005,4425830000.0
1D,2010-06-15T00:00:00,1091.209961,1115.589966,1091.209961,1115.22998,4644490000.0
1D,2010-06-16T00:00:00,1114.02002,1118.73999,1107.130005,1114.609985,5002600000.0
1D,2010-06-17T00:00:00,1115.97998,1117.719971,1105.869995,1116.040039,4557760000.0
1D,2010-06-18T00:00:00,1116.160034,1121.01001,1113.930054,1117.51001,4555360000.0
1D,2010-06-21T00:00:00,1122.790039,1131.22998,1108.23999,1113.199951,4514360000.0
1D,2010-06-22T00:00:00,1113.900024,1118.5,1094.180054,1095.310059,4514380000.0
1D,2010-06-23T00:00:00,1095.569946,1099.640015,1085.310059,1092.040039,4526150000.0
1D,2010-06-24T00:00:00,1090.930054,1090.930054,1071.599976,1073.689941,4814830000.0
1D,2010-06-25T00:00:00,1075.099976,1083.560059,1067.890015,1076.76001,5128840000.0
1D,2010-06-28T00:00:00,1077.5,1082.599976,1071.449951,1074.569946,3896410000.0
1D,2010-06-29T00:00:00,1071.099976,1071.099976,1035.180054,1041.23999,6136700000.0
1D,2010-06-30T00:00:00,1040.560059,1048.079956,1028.329956,1030.709961,5067080000.0
