timeframe,time,open,high,low,close,volume
1D,2010-05-14T00:00:00,120.90625,122.5625,120.75,122.03125,412976.0
1D,2010-05-17T00:00:00,121.78125,122.8125,121.21875,121.4375,382473.0
1D,2010-05-18T00:00:00,121.34375,123.0625,121.21875,122.6875,382981.0
1D,2010-05-19T00:00:00,123.0,123.53125,122.40625,122.78125,435583.0
1D,2010-05-20T00:00:00,122.5625,124.78125,122.5625,124.03125,584386.0
1D,2010-05-21T00:00:00,124.65625,126.03125,124.125,124.875,553482.0
1D,2010-05-24T00:00:00,124.28125,125.40625,124.25,124.375,421751.0
1D,2010-05-25T00:00:00,124.78125,126.46875,124.6875,125.25,691927.0
1D,2010-05-26T00:00:00,125.0,125.28125,123.875,124.46875,695809.0
1D,2010-05-27T00:00:00,124.78125,124.8125,122.65625,122.9375,543239.0
1D,2010-05-28T00:00:00,122.75,123.46875,122.71875,123.21875,104887.0
1D,2010-06-01T00:00:00,123.25,124.28125,122.90625,123.34375,49679.0
1D,2010-06-02T00:00:00,123.71875,124.0625,122.78125,122.90625,29441.0
1D,2010-06-03T00:00:00,122.90625,123.125,121.875,122.5,25540.0
1D,2010-06-04T00:00:00,122.625,124.9375,122.5625,124.90625,13586.0
1D,2010-06-07T00:00:00,125.0,125.46875,124.21875,124.8125,11962.0
1D,2010-06-08T00:00:00,125.3125,125.3125,124.6875,125.09375,11548.0
1D,2010-06-09T00:00:00,124.84375,124.96875,124.15625,124.875,12615.0
1D,2010-06-10T00:00:00,125.0,125.03125,123.09375,123.09375,9221.0
1D,2010-06-11T00:00:00,123.28125,124.65625,123.25,124.6875,2587.0
1D,2010-06-14T00:00:00,124.15625,124.15625,123.3125,123.8125,4241.0
1D,2010-06-15T00:00:00,123.90625,124.40625,123.09375,123.3125,3493.0
1D,2010-06-16T00:00:00,123.3125,124.28125,123.3125,123.6875,3524.0
1D,2010-06-17T00:00:00,124.1875,125.03125,123.5625,124.90625,3302.0
1D,2010-06-18T00:00:00,124.84375,125.1875,124.40625,124.46875,4137.0
1D,2010-06-21T00:00:00,124.25,124.28125,123.3125,124.28125,266814.0
1D,2010-06-22T00:00:00,123.65625,124.84375,123.28125,124.75,217014.0
1D,2010-06-23T00:00:00,124.65625,125.75,124.375,125.34375,259902.0
1D,2010-06-24T00:00:00,125.3125,125.96875,124.75,125.03125,274180.0
1D,2010-06-25T00:00:00,124.8125,125.71875,124.59375,125.34375,239342.0
1D,2010-06-28T00:00:00,125.53125,126.5,125.40625,126.28125,203679.0
1D,2010-06-29T00:00:00,126.375,127.40625,126.21875,127.125,337433.0
1D,2010-06-30T00:00:00,127.375,127.75,126.90625,127.5,300267.0
1D,2010-07-01T00:00:00,127.6875,128.59375,127.4375,128.0,345665.0
1D,2010-07-02T00:00:00,127.65625,128.28125,127.0625,127.15625,264993.0
1D,2010-07-06T00:00:00,127.1875,128.1875,127.0625,128.0,234048.0
1D,2010-07-07T00:00:00,128.0,128.1875,127.125,127.3125,230509.0
1D,2010-07-08T00:00:00,127.21875,127.46875,126.34375,126.78125,245140.0
1D,2010-07-09T00:00:00,126.59375,126.8125,126.15625,126.28125,170079.0
1D,2010-07-12T00:00:00,126.21875,127.0,126.09375,126.34375,210946.0
1D,2010-07-13T00:00:00,126.1875,126.6875,125.25,125.46875,238785.0
1D,2010-07-14T00:00:00,125.34375,126.71875,125.21875,126.59375,358147.0
1D,2010-07-15T00:00:00,126.625,127.8125,126.15625,127.65625,359704.0
1D,2010-07-16T00:00:00,127.375,128.46875,127.25,128.09375,304382.0
1D,2010-07-19T00:00:00,128.3125,128.40625,127.40625,127.59375,222204.0
1D,2010-07-20T00:00:00,127.71875,128.40625,127.5,127.96875,265626.0
1D,2010-07-21T00:00:00,127.6875,129.4375,127.5625,128.84375,341799.0
1D,2010-07-22T00:00:00,128.96875,129.21875,128.0,128.09375,235296.0
1D,2010-07-23T00:00:00,128.0625,128.21875,127.125,127.15625,270445.0
1D,2010-07-26T00:00:00,127.21875,127.5,126.5,127.21875,190523.0
1D,2010-07-27T00:00:00,127.21875,127.3125,126.21875,126.34375,242334.0
1D,2010-07-28T00:00:00,126.375,126.96875,126.03125,126.84375,290002.0
1D,2010-07-29T00:00:00,126.875,127.125,126.21875,126.875,311176.0
1D,2010-07-30T00:00:00,126.96875,128.75,126.9375,128.71875,372291.0
1D,2010-08-02T00:00:00,128.5625,128.59375,127.5625,127.625,199568.0
1D,2010-08-03T00:00:00,127.625,128.65625,127.625,128.40625,241834.0
1D,2010-08-04T00:00:00,128.375,128.84375,127.75,127.90625,222479.0
1D,2010-08-05T00:00:00,127.84375,128.84375,127.75,128.375,254442.0
1D,2010-08-06T00:00:00,128.5625,129.84375,128.34375,129.53125,319301.0
1D,2010-08-09T00:00:00,129.53125,129.71875,129.09375,129.34375,189224.0
1D,2010-08-10T00:00:00,129.1875,130.71875,129.125,129.78125,320996.0
1D,2010-08-11T00:00:00,129.90625,131.4375,129.90625,131.375,338749.0
1D,2010-08-12T00:00:00,131.40625,131.6875,130.90625,131.21875,338643.0
1D,2010-08-13T00:00:00,131.09375,132.1875,130.96875,132.0,247207.0
1D,2010-08-16T00:00:00,132.0625,134.03125,131.96875,133.875,333696.0
1D,2010-08-17T00:00:00,133.9375,133.9375,132.78125,132.90625,282175.0
1D,2010-08-18T00:00:00,133.03125,134.21875,132.90625,133.34375,285637.0
1D,2010-08-19T00:00:00,133.375,134.96875,132.96875,134.34375,399723.0
1D,2010-08-20T00:00:00,134.375,135.21875,133.90625,134.0,271331.0
1D,2010-08-23T00:00:00,133.96875,134.34375,133.6875,134.125,268304.0
1D,2010-08-24T00:00:00,134.1875,136.03125,134.125,135.75,489904.0
1D,2010-08-25T00:00:00,135.8125,136.96875,134.96875,135.1875,660930.0
1D,2010-08-26T00:00:00,135.25,136.28125,135.125,136.0,517127.0
1D,2010-08-27T00:00:00,136.25,136.4375,133.53125,133.6875,589149.0
1D,2010-08-30T00:00:00,133.625,135.78125,133.375,135.46875,421957.0
1D,2010-08-31T00:00:00,135.75,136.625,135.65625,136.4375,142749.0
1D,2010-09-01T00:00:00,136.5,136.5,133.75,134.59375,83261.0
1D,2010-09-02T00:00:00,134.875,135.09375,133.75,133.9375,26946.0
1D,2010-09-03T00:00:00,134.03125,134.28125,131.78125,132.875,23773.0
1D,2010-09-07T00:00:00,132.71875,134.46875,132.625,134.34375,16866.0
1D,2010-09-08T00:00:00,134.40625,134.78125,133.28125,133.625,10939.0
1D,2010-09-09T00:00:00,133.75,134.0,131.9375,131.96875,7424.0
1D,2010-09-10T00:00:00,132.09375,132.375,131.28125,131.53125,8019.0
1D,2010-09-13T00:00:00,131.34375,132.28125,130.625,132.09375,3940.0
1D,2010-09-14T00:00:00,131.96875,133.03125,131.71875,133.0,3857.0
1D,2010-09-15T00:00:00,133.0,133.0,131.9375,132.0625,5675.0
1D,2010-09-16T00:00:00,132.1875,132.40625,130.875,131.3125,2708.0
1D,2010-09-17T00:00:00,131.25,132.3125,130.96875,131.53125,2793.0
1D,2010-09-20T00:00:00,131.96875,132.125,131.4375,132.03125,5901.0
1D,2010-09-21T00:00:00,132.15625,132.71875,132.15625,132.53125,361784.0
1D,2010-09-22T00:00:00,132.1875,133.28125,132.125,132.71875,326426.0
1D,2010-09-23T00:00:00,132.5625,133.6875,132.3125,132.75,313888.0
1D,2010-09-24T00:00:00,132.71875,133.125,131.65625,131.75,299364.0
1D,2010-09-27T00:00:00,131.6875,133.4375,131.65625,133.34375,270539.0
1D,2010-09-28T00:00:00,133.09375,134.34375,132.8125,134.21875,299712.0
1D,2010-09-29T00:00:00,134.0,134.375,133.53125,133.65625,247396.0
1D,2010-09-30T00:00:00,133.71875,134.28125,132.28125,133.71875,398749.0
1D,2010-10-01T00:00:00,133.75,134.0625,132.59375,133.375,320778.0
1D,2010-10-04T00:00:00,133.53125,134.3125,133.46875,133.90625,221622.0
1D,2010-10-05T00:00:00,133.90625,134.5625,133.25,133.6875,362196.0
1D,2010-10-06T00:00:00,133.59375,135.375,133.5,134.8125,382436.0
1D,2010-10-07T00:00:00,134.78125,135.0,134.25,134.4375,284022.0
1D,2010-10-08T00:00:00,134.53125,135.25,133.90625,134.3125,330186.0
1D,2010-10-11T00:00:00,134.375,134.59375,134.125,134.3125,29644.0
1D,2010-10-12T00:00:00,134.1875,134.9375,133.34375,133.71875,277450.0
1D,2010-10-13T00:00:00,133.375,133.59375,132.5,133.4375,365304.0
1D,2010-10-14T00:00:00,133.40625,133.84375,132.1875,132.4375,448681.0
1D,2010-10-15T00:00:00,132.25,132.84375,130.78125,131.03125,531009.0
1D,2010-10-18T00:00:00,131.1875,132.25,131.15625,132.15625,249035.0
1D,2010-10-19T00:00:00,131.78125,132.6875,131.1875,132.4375,342448.0
1D,2010-10-20T00:00:00,132.375,132.9375,131.84375,132.65625,314437.0
1D,2010-10-21T00:00:00,132.53125,132.84375,131.53125,131.8125,336160.0
1D,2010-10-22T00:00:00,131.65625,132.03125,131.1875,131.6875,266155.0
1D,2010-10-25T00:00:00,131.75,132.8125,131.75,132.125,284103.0
1D,2010-10-26T00:00:00,131.96875,132.21875,130.5,130.71875,404207.0
1D,2010-10-27T00:00:00,130.59375,130.71875,129.59375,129.875,371590.0
1D,2010-10-28T00:00:00,129.6875,130.53125,129.5625,130.21875,313169.0
1D,2010-10-29T00:00:00,130.21875,131.09375,130.0,130.9375,341692.0
1D,2010-11-01T00:00:00,130.96875,131.875,130.4375,130.625,313794.0
1D,2010-11-02T00:00:00,130.71875,131.78125,130.59375,131.6875,280810.0
1D,2010-11-03T00:00:00,131.65625,133.0,129.90625,130.28125,496333.0
1D,2010-11-04T00:00:00,130.8125,132.1875,130.25,131.6875,475736.0
1D,2010-11-05T00:00:00,131.46875,131.625,129.9375,130.6875,475736.0
1D,2010-11-08T00:00:00,130.65625,131.21875,130.28125,130.40625,267805.0
1D,2010-11-09T00:00:00,130.5,131.0,128.6875,128.8125,507813.0
1D,2010-11-10T00:00:00,128.8125,129.15625,127.4375,129.0625,600037.0
1D,2010-11-11T00:00:00,129.03125,129.21875,128.5,128.71875,76297.0
1D,2010-11-12T00:00:00,129.0,129.84375,127.59375,127.9375,430823.0
1D,2010-11-15T00:00:00,127.8125,127.875,125.46875,126.21875,461001.0
1D,2010-11-16T00:00:00,125.53125,127.75,125.5,127.71875,507703.0
1D,2010-11-17T00:00:00,127.5625,127.90625,126.625,127.0625,383005.0
1D,2010-11-18T00:00:00,126.875,127.0625,125.71875,126.53125,334085.0
1D,2010-11-19T00:00:00,126.5625,127.4375,126.53125,127.21875,241376.0
1D,2010-11-22T00:00:00,127.15625,128.40625,126.90625,128.03125,327278.0
1D,2010-11-23T00:00:00,127.96875,129.09375,127.8125,128.5625,447915.0
1D,2010-11-24T00:00:00,128.375,128.625,126.3125,126.5,608849.0
1D,2010-11-26T00:00:00,126.65625,127.71875,126.34375,127.53125,209633.0
1D,2010-11-29T00:00:00,127.375,128.3125,127.0625,128.15625,406024.0
1D,2010-11-30T00:00:00,128.1875,129.4375,128.1875,128.71875,170688.0
1D,2010-12-01T00:00:00,128.5625,128.59375,126.0625,126.3125,75529.0
1D,2010-12-02T00:00:00,126.40625,126.78125,125.78125,126.03125,51810.0
1D,2010-12-03T00:00:00,126.21875,127.125,125.46875,125.625,34585.0
1D,2010-12-06T00:00:00,125.9375,126.875,125.90625,126.71875,13570.0
1D,2010-12-07T00:00:00,126.78125,126.78125,123.75,124.0,18203.0
1D,2010-12-08T00:00:00,124.4375,124.46875,122.375,123.28125,18560.0
1D,2010-12-09T00:00:00,123.375,124.09375,122.8125,123.59375,13644.0
1D,2010-12-10T00:00:00,123.78125,123.96875,122.625,123.03125,12184.0
1D,2010-12-13T00:00:00,122.59375,123.6875,122.09375,123.40625,2695.0
1D,2010-12-14T00:00:00,123.5,123.5,120.875,121.09375,7398.0
1D,2010-12-15T00:00:00,120.9375,121.75,120.40625,120.5625,1364.0
1D,2010-12-16T00:00:00,120.71875,121.5625,120.375,121.03125,4307.0
1D,2010-12-17T00:00:00,121.59375,122.84375,121.59375,122.84375,3861.0
1D,2010-12-20T00:00:00,122.9375,123.40625,122.03125,122.25,4426.0
1D,2010-12-21T00:00:00,122.34375,122.90625,122.0625,122.25,185623.0
1D,2010-12-22T00:00:00,121.34375,121.59375,120.5625,120.78125,164431.0
1D,2010-12-23T00:00:00,120.6875,120.9375,120.25,120.4375,86189.0
1D,2010-12-27T00:00:00,120.4375,121.46875,119.6875,121.25,77064.0
1D,2010-12-28T00:00:00,121.34375,121.625,119.1875,119.34375,150806.0
1D,2010-12-29T00:00:00,119.5625,121.5,119.34375,121.3125,126113.0
1D,2010-12-30T00:00:00,121.0625,121.28125,120.40625,121.0,97305.0
1D,2010-12-31T00:00:00,121.0625,122.21875,121.03125,122.125,81721.0
1D,2011-01-03T00:00:00,122.0625,122.0625,120.46875,121.5,228261.0
1D,2011-01-04T00:00:00,121.53125,122.03125,121.09375,121.3125,222049.0
1D,2011-01-05T00:00:00,121.53125,122.15625,119.25,119.46875,366474.0
1D,2011-01-06T00:00:00,119.65625,120.46875,119.46875,120.09375,236444.0
1D,2011-01-07T00:00:00,120.3125,121.40625,119.625,120.96875,352986.0
1D,2011-01-10T00:00:00,121.15625,121.65625,120.6875,121.1875,220882.0
1D,2011-01-11T00:00:00,121.4375,121.5625,120.28125,120.96875,279861.0
1D,2011-01-12T00:00:00,120.96875,121.125,120.03125,120.78125,294268.0
1D,2011-01-13T00:00:00,120.5625,121.75,120.25,121.46875,437552.0
1D,2011-01-14T00:00:00,121.375,122.0625,120.875,120.90625,277677.0
1D,2011-01-18T00:00:00,120.96875,121.75,119.71875,120.4375,384445.0
1D,2011-01-19T00:00:00,120.40625,121.09375,120.15625,121.0,262211.0
1D,2011-01-20T00:00:00,120.9375,121.4375,119.28125,119.46875,385807.0
1D,2011-01-21T00:00:00,119.59375,120.3125,119.34375,120.09375,328042.0
1D,2011-01-24T00:00:00,120.1875,120.71875,119.78125,120.3125,214164.0
1D,2011-01-25T00:00:00,120.34375,121.8125,120.0625,121.71875,383717.0
1D,2011-01-26T00:00:00,121.46875,121.5,119.9375,120.0625,337693.0
1D,2011-01-27T00:00:00,120.28125,120.78125,119.59375,120.71875,338471.0
1D,2011-01-28T00:00:00,120.5625,121.65625,119.65625,121.4375,399028.0
1D,2011-01-31T00:00:00,121.5,121.71875,120.28125,120.625,316488.0
1D,2011-02-01T00:00:00,120.75,120.78125,119.53125,119.9375,285387.0
1D,2011-02-02T00:00:00,119.9375,120.6875,119.25,119.53125,341702.0
1D,2011-02-03T00:00:00,119.75,119.90625,118.875,119.09375,331552.0
1D,2011-02-04T00:00:00,119.03125,119.5625,117.71875,117.875,422353.0
1D,2011-02-07T00:00:00,117.9375,118.1875,117.4375,118.09375,243833.0
1D,2011-02-08T00:00:00,118.15625,118.3125,117.09375,117.3125,290407.0
1D,2011-02-09T00:00:00,117.21875,118.5625,116.8125,118.3125,420593.0
1D,2011-02-10T00:00:00,118.0,118.40625,117.3125,117.5,408949.0
1D,2011-02-11T00:00:00,117.71875,118.875,117.65625,118.40625,352596.0
1D,2011-02-14T00:00:00,118.46875,119.15625,118.15625,118.9375,272014.0
1D,2011-02-15T00:00:00,118.78125,119.1875,118.46875,118.96875,281321.0
1D,2011-02-16T00:00:00,119.03125,119.625,118.5625,118.9375,419958.0
1D,2011-02-17T00:00:00,118.90625,119.78125,118.8125,119.4375,371269.0
1D,2011-02-18T00:00:00,119.3125,119.46875,118.6875,119.21875,325081.0
1D,2011-02-22T00:00:00,119.15625,121.03125,119.125,120.84375,569296.0
1D,2011-02-23T00:00:00,120.75,121.5,120.5,120.8125,599300.0
1D,2011-02-24T00:00:00,120.875,121.875,120.8125,121.53125,697162.0
1D,2011-02-25T00:00:00,121.40625,121.9375,121.0625,121.71875,384345.0
1D,2011-02-28T00:00:00,121.9375,122.125,121.65625,121.9375,119317.0
1D,2011-03-01T00:00:00,121.6875,122.25,121.03125,122.0,56370.0
1D,2011-03-02T00:00:00,122.15625,122.375,120.875,121.0625,45160.0
1D,2011-03-03T00:00:00,120.9375,121.15625,119.9375,119.96875,35573.0
1D,2011-03-04T00:00:00,120.21875,121.03125,119.78125,120.8125,22583.0
1D,2011-03-07T00:00:00,120.75,121.09375,120.03125,120.78125,8457.0
1D,2011-03-08T00:00:00,120.5,120.71875,120.0,120.09375,17151.0
1D,2011-03-09T00:00:00,120.09375,121.1875,119.96875,120.9375,8441.0
1D,2011-03-10T00:00:00,120.875,122.4375,120.78125,121.90625,7661.0
1D,2011-03-11T00:00:00,122.34375,122.65625,121.625,121.875,6348.0
1D,2011-03-14T00:00:00,122.125,122.3125,121.375,122.34375,1264.0
1D,2011-03-15T00:00:00,122.125,123.96875,122.125,122.875,4144.0
1D,2011-03-16T00:00:00,123.21875,125.1875,122.6875,124.0625,4719.0
1D,2011-03-17T00:00:00,124.75,124.75,123.09375,123.5,1576.0
1D,2011-03-18T00:00:00,123.125,123.5,122.46875,123.34375,3553.0
1D,2011-03-21T00:00:00,122.9375,123.25,122.40625,123.0625,4054.0
1D,2011-03-22T00:00:00,122.9375,123.09375,122.625,122.9375,260480.0
1D,2011-03-23T00:00:00,121.53125,122.25,121.1875,121.28125,296903.0
1D,2011-03-24T00:00:00,121.28125,121.5625,120.5625,120.75,270321.0
1D,2011-03-25T00:00:00,120.625,121.125,120.0625,120.25,247781.0
1D,2011-03-28T00:00:00,120.25,120.625,119.78125,120.40625,199319.0
1D,2011-03-29T00:00:00,120.40625,120.625,119.59375,119.75,231566.0
1D,2011-03-30T00:00:00,119.78125,120.46875,119.59375,120.1875,193618.0
1D,2011-03-31T00:00:00,120.40625,120.96875,119.71875,120.1875,398321.0
1D,2011-04-01T00:00:00,120.0625,120.5,119.34375,120.375,308133.0
1D,2011-04-04T00:00:00,120.40625,120.84375,120.0,120.375,234293.0
1D,2011-04-05T00:00:00,120.46875,120.875,119.65625,119.84375,305941.0
1D,2011-04-06T00:00:00,119.90625,120.03125,118.78125,118.96875,308403.0
1D,2011-04-07T00:00:00,118.875,119.15625,118.4375,118.65625,364246.0
1D,2011-04-08T00:00:00,118.6875,118.75,117.875,118.53125,231940.0
1D,2011-04-11T00:00:00,118.28125,118.625,117.875,118.5,243473.0
1D,2011-04-12T00:00:00,118.21875,119.71875,118.1875,119.34375,306137.0
1D,2011-04-13T00:00:00,119.3125,119.875,118.71875,119.8125,319741.0
1D,2011-04-14T00:00:00,119.75,120.34375,119.46875,119.6875,367924.0
1D,2011-04-15T00:00:00,119.53125,120.9375,119.5,120.8125,282917.0
1D,2011-04-18T00:00:00,120.78125,121.375,119.90625,121.15625,414017.0
1D,2011-04-19T00:00:00,121.0625,121.5625,120.625,121.46875,244209.0
1D,2011-04-20T00:00:00,121.375,121.40625,120.8125,121.0,224738.0
1D,2011-04-21T00:00:00,120.84375,121.53125,120.78125,121.03125,176492.0
1D,2011-04-25T00:00:00,121.0,121.59375,120.96875,121.5,128798.0
1D,2011-04-26T00:00:00,121.5,122.34375,121.34375,122.15625,263238.0
1D,2011-04-27T00:00:00,122.25,122.3125,121.34375,121.375,272083.0
1D,2011-04-28T00:00:00,121.46875,122.3125,121.4375,122.125,316294.0
1D,2011-04-29T00:00:00,122.15625,122.5625,121.9375,122.375,208059.0
1D,2011-05-02T00:00:00,122.375,122.84375,122.0625,122.59375,197497.0
1D,2011-05-03T00:00:00,122.71875,123.1875,122.625,123.09375,221539.0
1D,2011-05-04T00:00:00,123.15625,123.78125,123.0,123.53125,332477.0
1D,2011-05-05T00:00:00,123.59375,124.59375,123.5625,124.28125,361768.0
1D,2011-05-06T00:00:00,124.46875,124.78125,123.375,124.3125,455311.0
1D,2011-05-09T00:00:00,124.1875,124.5625,123.90625,124.4375,271585.0
1D,2011-05-10T00:00:00,124.25,124.375,123.5625,123.875,259438.0
1D,2011-05-11T00:00:00,123.59375,124.5,123.4375,124.40625,322590.0
1D,2011-05-12T00:00:00,124.3125,124.6875,123.53125,123.8125,378374.0
1D,2011-05-13T00:00:00,123.78125,125.125,123.6875,124.4375,399093.0
1D,2011-05-16T00:00:00,124.6875,125.09375,124.25,124.96875,251604.0
1D,2011-05-17T00:00:00,125.0,125.71875,124.65625,125.4375,395505.0
1D,2011-05-18T00:00:00,125.46875,125.84375,124.5,124.71875,374865.0
1D,2011-05-19T00:00:00,124.5625,124.71875,123.71875,124.625,467526.0
1D,2011-05-20T00:00:00,124.6875,125.0,124.375,124.84375,368889.0
